weekDates,title,url,weeklyGross,theatreCount,totalGross,budget,week,year
November 8-14 2013,Il Futuro,http://www.boxofficemojo.com/movies/?page=weekly&id=ilfuturo.htm,1263,3,13703,0,10,2013
November 8-14 2013,Drinking Buddies,http://www.boxofficemojo.com/movies/?page=weekly&id=drinkingbuddies.htm,1248,4,342177,0,12,2013
November 8-14 2013,Northern Lights (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=northernlights.htm,1242,2,4937,0,4,2013
November 8-14 2013,Design is One,http://www.boxofficemojo.com/movies/?page=weekly&id=designisone.htm,1075,1,13158,0,5,2013
November 8-14 2013,Remnants,http://www.boxofficemojo.com/movies/?page=weekly&id=remnants.htm,1022,1,1022,0,-,2013
November 8-14 2013,La Maison De La Radio,http://www.boxofficemojo.com/movies/?page=weekly&id=lamaisondelaradio.htm,937,1,7497,0,5,2013
November 8-14 2013,Sal,http://www.boxofficemojo.com/movies/?page=weekly&id=sal.htm,919,2,6883,0,2,2013
November 8-14 2013,Billy and Buddy,http://www.boxofficemojo.com/movies/?page=weekly&id=billyandbuddy.htm,894,2,894,0,1,2013
November 8-14 2013,Free the Mind,http://www.boxofficemojo.com/movies/?page=weekly&id=freethemind.htm,783,1,147002,0,28,2013
November 8-14 2013,Computer Chess,http://www.boxofficemojo.com/movies/?page=weekly&id=computerchess.htm,707,1,101519,0,15,2013
November 8-14 2013,Mr. Nobody,http://www.boxofficemojo.com/movies/?page=weekly&id=mrnobody.htm,605,2,2893,0,2,2013
November 8-14 2013,Guitar Innovators: John Fahey & Nels Cline,http://www.boxofficemojo.com/movies/?page=weekly&id=guitarinnovators.htm,535,1,6132,0,11,2013
November 8-14 2013,I Used to Be Darker,http://www.boxofficemojo.com/movies/?page=weekly&id=iusedtobedarker.htm,530,1,22214,0,7,2013
November 8-14 2013,Drug War,http://www.boxofficemojo.com/movies/?page=weekly&id=drugwar.htm,500,1,128195,0,16,2013
November 8-14 2013,La Camioneta,http://www.boxofficemojo.com/movies/?page=weekly&id=lacamioneta.htm,420,2,15052,0,17,2013
November 8-14 2013,Rising From Ashes,http://www.boxofficemojo.com/movies/?page=weekly&id=risingfromashes.htm,257,1,35892,0,14,2013
November 8-14 2013,Le Amiche (re-issue),http://www.boxofficemojo.com/movies/?page=weekly&id=leamiche.htm,188,1,67050,0,68,2013
November 8-14 2013,Fritz Lang's 'M' (2013 re-release),http://www.boxofficemojo.com/movies/?page=weekly&id=m2013.htm,141,1,35415,0,26,2013
